['Legenda'],['Relevancia']
"['@', 'ibamagov', 'inaugurou', 'nesta', 'terça-feira', '(', '28/02', ')', 'Central', 'Logística', 'Apoio', 'Centro', 'Nacional', 'Prevenção', 'Combate', 'Incêndios', 'Florestais', '(', 'Prevfogo', ')', '.', 'Localizado', 'área', 'sede', 'Instituto', 'Brasília', 'novo', 'prédio', 'composto', 'sala', 'monitoramento', 'tempo', 'real', 'salas', 'crise', 'operações', 'almoxarifado', 'oficina', 'equipamentos', 'além', 'espaços', 'destinados', 'atividades', 'administrativas', '.', 'projeto', 'instalações', 'fruto', 'contrato', 'colaboração', 'financeira', 'assinado', '2014', 'Ibama', 'Banco', 'Nacional', 'Desenvolvimento', 'Econômico', 'Social', '(', 'BNDES', ')', '.', 'maior', 'parte', 'recursos', 'realização', 'obra', 'oferecida', 'Fundo', 'Amazônia', '.', 'edificação', 'incorpora', 'diversos', 'elementos', 'sustentabilidade', 'estação', 'tratamento', 'reuso', 'água', 'aproveitamento', 'luz', 'solar', 'luminárias', 'células', 'fotovoltaicas', 'telhado', 'verde', '.', 'Todo', 'processo', 'construção', 'apoio', 'Exército', 'Brasileiro', '.', 'acordo', 'coordenadora-geral', 'Prevfogo', 'Flávia', 'Leite', 'central', 'resultará', 'agilidade', 'distribuição', 'manutenção', 'equipamentos', 'permitirá', 'reduzir', 'custos', 'aquisição', 'prestação', 'serviços', '.', '“', 'vai', 'trazer', 'eficiência', 'pronto', 'atendimento', 'demandas', 'principalmente', 'período', 'considerado', 'crítico', 'combate', 'incêndios', 'florestais', 'julho', 'novembro', '”', 'disse', '.', 'solenidade', 'inauguração', 'Central', 'Logística', 'Apoio', 'Prevfogo', 'realizada', 'logo', 'após', 'posse', 'presidente', 'Ibama', 'Rodrigo', 'Agostinho', 'parte', 'comemorações', 'aniversário', '34', 'anos', 'Ibama', 'contou', 'presença', 'ministra', 'Marina', 'Silva', 'Secretário-Executivo', 'MMA', 'João', 'Paulo', 'Capobianco', '.']",['positivo']
"['Domingo', 'ensolarado', 'Terra', 'Indígena', 'Yanomami', 'seguimos', 'fortalecendo', 'ações', 'proteção', 'povo', 'segura', 'céu', '.', 'primeiro', 'plano', ':', 'Marina', 'Silva', 'xamã', 'Davi', 'Kopenawa', '.']",['positivo']
"['Trabalho', 'firme', 'contra', 'desmatamento', '!', 'última', 'semana', 'MMA', '@', 'mcti', 'realizam', '10°', 'Seminário', 'Técnico-Científico', 'Análise', 'Dados', 'desmatamento', 'Amazônia', 'Legal', '.', '12', 'horas', 'palestras', 'discussões', 'irão', 'embasarar', 'retomada', 'plano', 'combate', 'desmatamento', 'Amazônia', '.', 'Veja', 'apresentações', 'íntegra', 'YouTube', 'MMA', '.', 'política', 'reduziu', 'perdas', 'florestais', '80', '%', '2004', '2012', 'voltando', '.']",['positivo']
"['mulheres', 'MMA', '@', 'minc', 'celebraram', 'juntas', 'dia', 'especial', 'música', 'poesia', '.', '#', 'respeitoprasmulheres']",['irrelevante']
"['@', 'ibamagov', 'destruiu', 'sete', 'aviões', 'helicóptero', 'desde', 'início', 'retomada', 'território', 'Yanomami', 'mês', 'apoio', '@', 'prfoficial', '@', 'policiafederal', '.', 'destruídos', 'menos', '140', 'acampamentos', 'estruturas', 'apoio', 'logístico', 'garimpo', '.', 'último', 'fim', 'semana', 'ministra', 'Marina', 'Silva', 'acompanhou', 'líder', 'indígena', 'Davi', 'Kopenawa', 'trabalho', 'base', 'federal', 'instalada', 'Ibama', 'apoio', '@', 'funaioficial', 'Força', 'Nacional', 'Segurança', 'Pública', 'Forças', 'Armadas', '(', '@', 'mindefesa', ')', 'rio', 'Uraricoera', '.', 'apreendidas', 'momento', '19', 'toneladas', 'cassiterita', 'extraídas', 'ilegalmente', 'terra', 'Indígena', 'avaliadas', 'cerca', 'R', '$', '2', 'milhões', '.']",['positivo']
"['Quais', 'destes', '8', 'animais', 'fauna', 'conhece', '?', '14', 'março', 'Dia', 'Nacional', 'Animais', 'criado', 'conscientizar', 'pessoas', 'sobre', 'cuidados', 'devem', 'dados', '.', 'governo', 'federal', 'promoveu', 'avanços', 'proteção', 'fauna', '.', 'Confira', 'alguns', ':', 'Revogação', 'normas', 'facilitavam', 'acesso', 'armas', 'munições', 'caçadores', 'atiradores', 'colecionadores', '(', 'CACs', ')', '.', 'caça', 'crime', 'Brasil', ';', 'Retomada', 'Fundo', 'Amazônia', 'combate', 'desmatamento', 'garimpo', 'ilegal', 'anúncio', 'Planos', 'Prevenção', 'Controle', 'Desmatamento', 'Biomas', 'Brasileiros', 'protegem', 'hábitats', 'milhares', 'espécies', 'inclusive', 'ameaçadas', 'extinção', ';', 'Proibição', 'uso', 'animais', 'pesquisa', 'cosméticos', 'perfumes', 'itens', 'higiene', 'iniciativa', 'Conselho', 'Nacional', 'Controle', 'Experimentação', 'Animal', ';', 'Ministério', 'Meio', 'Ambiente', 'Mudança', 'Clima', 'criada', 'Secretaria', 'Nacional', 'Biodiversidade', 'Florestas', 'Direitos', 'Animais', 'Departamento', 'Proteção', 'Defesa', 'Direitos', 'Animais', '.', 'Dentre', 'objetivos', 'promoção', 'proteção', 'direitos', 'animais', ';', 'elaboração', 'políticas', 'públicas', ';', 'articulação', 'órgãos', 'Poder', 'Público', 'sociedade', 'civil', ';', 'disseminação', 'boas', 'práticas', 'temas', 'defesa', 'fauna', 'garantia', 'direitos', 'animais', '.', 'cada', 'ano', '@', 'ibamagov', 'devolve', 'vida', 'livre', 'cerca', '30', 'mil', 'animais', 'apreendidos', 'resgatados', 'entregues', 'espontaneamente', 'população', '.', 'bichos', 'após', 'reabilitação', 'Centros', 'Triagem', 'Animais', 'Silvestres', '(', 'Cetas', ')', 'reintegrados', 'habitat', 'possam', 'povoá-lo', 'ter', 'qualidade', 'vida', '.', 'Imagens', ':', '1', ':', 'Andreia', 'Martins/AMLD', '2', ':', 'João', 'Pedro', 'Salgado', '(', '@', 'joao.pedro.salgado', ')', '3', ':', 'Robson', 'Czaban/MMA', '4', '.', '5', '6', ':', 'Arquivo', 'MMA', '7', ':', 'Carolina', 'Oliveira', '(', '@', 'sdocarolina', ')', '8', ':', 'Luciano', 'Lima', '(', '@', 'calyptura', ')']",['positivo']
"['``', 'proteção', 'meio', 'ambiente', 'luta', 'contra', 'emergência', 'climática', 'mudanças', 'civilizatórias', 'estarão', 'completas', 'acompanhadas', 'direitos', 'iguais', 'dignidade', 'todas', 'todos', '.', ""''"", '-', '@', 'marinasilvaoficial', '.', 'Neste', '16', 'março', 'comemoramos', 'durante', 'Mês', 'Mulher', 'Dia', 'Nacional', 'Conscientização', 'sobre', 'Mudanças', 'Climáticas', '.', 'data', 'refletir', 'sobre', 'mulheres', 'outros', 'grupos', 'sociais', 'sofrem', 'desproporcionalmente', 'impactos', 'degradação', 'ambiental', 'mudança', 'clima', '.', 'acordo', 'ministra', '@', 'cidagmulher', '``', 'combinação', 'misoginia', 'machismo', 'racismo', 'negacionismo', 'climático', 'científico', 'representa', 'projeto', 'devastador', 'mulheres', '”', '.', '“', 'papel', 'inverter', 'lógica', 'prol', 'diversas', 'mulheres', 'compõem', 'sociedade', 'brasileira', 'negras', 'brancas', 'indígenas', 'LBTQIA+', 'campo', 'cidade', 'águas.', '”', 'não', 'enfrentadas', 'consequências', 'mudança', 'clima', 'vão', 'acelerar', 'níveis', 'pobreza', 'desigualdade', '.', 'Não', 'possível', 'falar', 'sobre', 'clima', 'enfatizar', 'papel', 'protagonismo', 'mulheres', 'têm', 'tido', 'enfrentamento', 'mudanças', 'climáticas', '.', 'governo', 'federal', 'RESPEITA', 'TODAS', 'MULHERES', '.', '#', 'RespeitoPrasMulheres', '#', 'MarçoDasMulheres']",['irrelevante']
"['Hoje', 'Dia', 'Internacional', 'Florestas', 'queremos', 'destacar', 'Floresta', 'Nacional', 'Tapajós', 'exemplo', 'gestão', 'socioambiental', 'uso', 'sustentável', 'pesquisa', 'científica', '.', 'Cooperativa', 'Mista', 'Flona', 'Tapajós', '(', 'Coomflona', ')', 'responsável', 'aproveitamento', 'sustentável', 'comercialização', 'recursos', 'florestais', 'unidade', 'gerando', 'renda', 'famílias', 'tradicionais', 'região', '.', 'produção', 'móveis', 'artesanais', 'feitos', 'partir', 'galhos', 'árvores', 'antes', 'considerados', 'resíduos', 'manejo', 'florestal', 'agora', 'tornaram', 'móveis', 'alto', 'valor', 'agregado', '.', 'partir', 'parcerias', 'designers', 'organizações', 'não', 'governamentais', '(', 'ONGs', ')', 'cooperativa', 'alcança', 'números', 'expressivos', 'realiza', 'comercialização', 'forma', 'nacional', 'internacional', '.', 'parcerias', 'designers', 'ONGs', 'cooperativa', 'confeccionou', 'cerca', '9', 'mil', 'peças', 'ano', 'passado', '.', 'Parabéns', 'Flona', 'Tapajós', 'mostrar', 'possível', 'unir', 'conservação', 'biodiversidade', 'desenvolvimento', 'socioeconômico', 'forma', 'sustentável', '!', '#', 'DiaInternacionalDasFlorestas', '#', 'FlonaTapajós', '#', 'Sustentabilidade', '#', 'Conservação', '#', 'Bioeconomia', '#', 'ICMBio', '#', 'MMA']",['irrelevante']
"['Hoje', 'Dia', 'Internacional', 'Florestas', '.', 'tema', 'especialmente', 'importante', 'país', 'Brasil', 'abriga', 'diversidade', 'cultural', 'biológica', 'únicas', 'mundo', '.', 'lidar', 'tamanha', 'responsabilidade', 'MMA', 'faz', 'anúncio', 'especial', ':', 'nomeada', 'hoje', 'secretária', 'Nacional', 'Biodiversidade', 'Florestas', 'Direitos', 'Animais', 'bióloga', 'Rita', 'Mesquita', '.', 'Pesquisadora', 'professora', 'gestora', 'dedicada', 'Amazônia', 'Rita', 'vai', 'liderar', 'reconstrução', 'políticas', 'gestão', 'biodiversidade', '.', '``', 'Nesse', 'dia', 'Florestas', 'recebo', 'alegria', 'nomeação', 'agradeço', 'confiança', 'ministra', 'Marina', 'Silva', ""''"", 'disse', '.', '``', 'trabalho', 'frente', 'agenda', 'agenda', 'positiva', 'pautada', 'construção', 'conjunta', 'novos', 'parâmetros', 'desenvolvimento', 'sustentável', ""''"", '.', 'Rita', 'assume', 'secretaria', 'deverá', 'liderar', 'pautas', 'estratégicas', 'falamos', 'proteger', 'florestas', ':', 'restauração', 'ecológica', 'áreas', 'protegidas', 'manejo', 'biodiversidade', 'animais', 'geração', 'renda', 'floresta', 'pé', '.', '1', '@', 'ibamagov', '2', 'Junio', 'Matos/', '@', 'pesquisa_fapesp']",['positivo']
"['ministra', '@', 'marinasilvaoficial', 'recebeu', 'nesta', 'terça-feira', 'Jose', 'Fernandez', 'subsecretário', 'Estado', 'Crescimento', 'Econômico', 'Energia', 'Meio', 'Ambiente', 'EUA', 'embaixadora', 'EUA', 'Brasil', 'Elizabeth', 'Bagley', '.', 'encontro', 'discutidas', 'questões', 'pesca', 'ilegal', 'poluição', 'plástico', 'cooperação', 'áreas', 'clima', 'combate', 'desmatamento', '.']",['positivo']
"['Conferência', '@', 'nacoesunidas', 'sobre', 'Água', 'começou', 'Nova', 'York', 'nesta', 'quarta-feira', 'Dia', 'Mundial', 'Água', '.', 'secretário', 'executivo', 'MMA', 'João', 'Paulo', 'Capobianco', 'chefia', 'delegação', 'brasileira', '.', 'sexta-feira', 'definidas', 'ações', 'conjuntas', 'alcançar', 'metas', 'internacionais', 'relacionadas', 'recursos', 'hídricos', '.', 'Conferência', 'deverá', 'lançar', 'Agenda', 'Ação', 'Água', 'compromissos', 'voluntários', 'governos', 'empresas', 'sociedade', 'civil', '.', '@', 'brazil_un']",['positivo']
"['Noruega', 'vai', 'apoiar', 'esforços', 'Brasil', 'mobilizar', 'novos', 'recursos', 'Fundo', 'Amazônia', 'anunciaram', 'ministros', 'Espen', 'Barth', 'Eide', 'Marina', 'Silva', 'após', 'encontro', 'Brasília', 'nesta', 'quarta-feira', '.', 'ministro', 'norueguês', 'destacou', 'compromisso', 'novo', 'governo', 'brasileiro', 'proteção', 'floresta', 'amazônica', 'inquestionável', '.', 'Espen', 'Barth', 'Eide', 'elogiou', 'resultados', '1ª', 'reunião', 'Comitê', 'Orientador', 'Fundo', 'Amazônia', 'paralisado', 'desde', '2019', 'estabeleceu', 'prioridade', 'apoio', 'indígenas', 'combate', 'crimes', 'ambientais', '.', 'Noruega', 'maior', 'doador', 'Fundo', 'R', '$', '3', 'bilhões', 'caixa', '.', '``', 'Noruega', 'profundamente', 'comprometida', 'permanecer', 'parceiro', 'próximo', 'longo', 'prazo', 'Brasil', ""''"", 'declarou', 'ministro', 'ressaltou', 'ainda', 'retomada', 'Plano', 'Prevenção', 'Controle', 'Desmatamento', 'Amazônia', '(', 'PPCDAm', ')', 'extinto', '2019', '.', 'Leia', 'declaração', 'conjunta', 'íntegra', 'site', 'MMA', '(', 'link', 'stories', ')', '.']",['positivo']
"['Hoje', 'Dia', 'Mundial', 'Água', '.', 'secretário', 'executivo', 'MMA', 'João', 'Paulo', 'Capobianco', 'chefia', 'delegação', 'brasileira', 'conferência', 'ONU', 'sobre', 'água', '.', 'acesso', 'água', 'saneamento', 'direitos', 'humanos', 'fundamentais', '.', 'governo', 'brasileiro', 'executa', 'políticas', 'participação', 'direta', 'permanente', 'diálogo', 'sociedade', 'civil', '.']",['positivo']
"['``', 'Fundo', 'Amazônia', 'invenção', 'brasileira', '.', 'Gostamos', 'modelo', 'desenvolvido', 'primeiro', 'mandato', 'Lula', '.', 'Vamos', 'continuar', 'apoio', 'tentar', 'mobilizar', 'novos', 'parceiros', ""''"", 'disse', 'ministro', 'Clima', 'Meio', 'Ambiente', 'Noruega', 'Espen', 'Barth', 'Eide', 'Marina', 'Silva', '.']",['positivo']
"['Veja', 'declaração', 'secretário', 'executivo', 'MMA', 'João', 'Paulo', 'Capobianco', 'segundo', 'dia', 'Conferência', 'Água', 'Nova', 'York', '.', 'Capobianco', 'chefe', 'delegação', 'brasileira', '.', 'conferência', 'não', 'ocorria', 'desde', '1977', 'desde', 'quarta-feira', 'debateu', 'ameaças', 'desafios', 'mundiais', 'gestão', 'água', '.']",['irrelevante']
"['Ibama', '@', 'policiafederal', 'destruíram', 'três', 'balsas', 'rebocador', 'usados', 'garimpeiros', 'ilegais', 'rio', 'Boia', 'entorno', 'Terras', 'Indígenas', 'Vale', 'Javari', 'Rio', 'Biá', 'Amazonas', 'nesta', 'sexta-feira', '(', '24/03', ')', '.', 'Após', 'abordagem', 'criminosos', 'fuga', 'afundaram', 'quarta', 'balsa', 'tentar', 'evitar', 'destruição', '.']",['positivo']
"['Discurso', 'secretário', 'executivo', 'MMA', 'João', 'Paulo', 'Capobianco', 'chefe', 'delegação', 'brasileira', 'durante', 'Conferência', '@', 'nacoesunidas', 'sobre', 'Água', '.']",['irrelevante']
"['ministra', 'Marina', 'Silva', 'ministro', 'Waldez', 'Góes', 'Rio', 'Branco', 'neste', 'domingo', '(', '26/3', ')', 'acompanhar', 'trabalho', 'apoio', 'população', 'áreas', 'alagadas', 'após', 'enxurrada', 'atinge', 'estado', 'Acre', '.', 'ministros', 'sobrevoaram', 'locais', 'atingidos', 'cheia', 'reuniram', 'técnicos', 'autoridades', 'locais', '.', 'menos', '25', 'mil', 'pessoas', 'desabrigadas', 'desalojadas', '.', 'nível', 'Rio', 'Acre', 'subiu', 'sete', 'metros', '.', 'Marina', 'Silva', 'destacou', 'trabalho', 'realizado', 'Defesa', 'Civil', 'Nacional', 'importância', 'integração', 'prefeituras', 'governo', 'Estado', '.', 'ministra', 'reforçou', 'compromisso', 'governo', 'Lula', 'aprimoramento', 'sistemas', 'alerta', 'monitoramento', 'áreas', 'risco', '.', 'Nesta', 'tarde', 'comitiva', 'segue', 'Manaus', '.', 'ministros', 'percorreram', 'áreas', 'alagadas', 'margens', 'Igarapé', 'Francisco', 'Escola', 'Sebastião', 'Pedroza', 'abriga', 'moradores', 'atingidos', 'Rio', 'Branco', '(', 'AC', ')', '.', 'Segundo', 'Painel', 'Intergovernamental', 'sobre', 'Mudanças', 'Climáticas', '(', 'IPCC', ')', 'cerca', '33', 'bilhões', 'pessoas', 'mundo', 'situação', 'vulnerável', 'mudança', 'clima', '.', 'última', 'década', 'possibilidade', 'pessoas', 'morrerem', 'razão', 'eventos', 'extremos', '15', 'vezes', 'maior', 'vivem', 'regiões', 'baixa', 'vulnerabilidade', '.', '@', 'mdregional_br']",['negativo']
"['``', 'necessário', 'plano', 'prevenção', 'efeitos', 'extremos', 'mudança', 'clima', 'possível', 'parceria', 'governos', 'estadual', 'municipal', 'federal', '.', 'Ninguém', 'dá', 'conta', 'problema', 'dessa', 'magnitude', 'sozinho', ""''"", 'disse', 'ministra', 'Marina', 'Silva', 'Rio', 'Branco', 'Waldez', 'Góes', '.', 'Segundo', 'Painel', 'Intergovernamental', 'sobre', 'Mudanças', 'Climáticas', '(', 'IPCC', ')', 'cerca', '33', 'bilhões', 'pessoas', 'mundo', 'situação', 'vulnerável', 'mudança', 'clima', '.', 'última', 'década', 'possibilidade', 'pessoas', 'morrerem', 'razão', 'eventos', 'extremos', '15', 'vezes', 'maior', 'vivem', 'regiões', 'baixa', 'vulnerabilidade', '.']",['positivo']
"['capital', 'Acre', 'comitiva', 'governo', 'federal', 'seguiu', 'Manaus', 'tarde', 'deste', 'domingo', '(', '26/03', ')', '.', 'ministros', 'Marina', 'Silva', 'Waldez', 'Góes', 'conheceram', 'Centro', 'Cooperação', 'Manaus', 'faz', 'monitoramento', 'situações', 'crise', 'cidade', '.', 'bairro', 'Jorge', 'Teixeira', 'onde', 'oito', 'pessoas', 'morreram', 'outras', 'ficaram', 'desabrigadas', 'após', 'deslizamento', 'terra', '.', 'Marina', 'reiterou', 'necessidade', 'criar', 'mecanismo', 'decretar', 'estado', 'permanente', 'emergência', 'climática', 'municípios', 'vulneráveis', 'mudança', 'clima', 'seguindo', 'avaliação', 'Cemaden', '.', 'Ângelo', 'Miguel/', '@', 'mdregional_br']",['negativo']
"['ministra', 'Meio', 'Ambiente', 'Mudança', 'Clima', 'Marina', 'Silva', 'encaminhou', 'ofício', '@', 'mjsp_gov', 'solicitando', 'apuração', 'criminal', 'identificar', 'responsabilizar', 'caçadores', 'mataram', 'duas', 'onças-pintadas', 'exibiram', 'cabeças', 'decepadas', 'lado', 'filhote', 'sob', 'tortura', '.', 'Veja', 'nota', 'íntegra', 'site', 'MMA', '(', 'link', 'stories', ')', '.']",['positivo']
"['Ministério', 'Cultura', '(', '@', 'minc', ')', 'voltou', 'esplanada', 'MMA', 'agora', 'Ministério', 'Meio', 'Ambiente', 'Mudança', 'Clima', '.', 'ministras', 'Margareth', 'Menezes', 'Marina', 'Silva', 'primeira-dama', 'Janja', 'participaram', 'inauguração', 'nova', 'fachada', 'nesta', 'quarta-feira', '(', '29/3', ')', '.']",['irrelevante']
"['MMA', 'voltou', '@', 'minc', '!']",['positivo']
"['MMA', '@', 'minpovosindigenas', 'planejam', 'parcerias', 'ações', 'abril', 'indígena', '.', 'MMA', 'vai', 'apoiar', 'Acampamento', 'Terra', 'Livre', '(', 'ATL', ')', 'tradicional', 'mobilização', 'indígena', 'ocorre', 'abril', 'envolve', 'etnias', 'todo', 'país', '.', 'ministras', 'avaliaram', 'resultados', 'ações', 'proteção', 'Terras', 'Indígenas', 'processo', 'retomada', 'TI', 'Yanomami', 'Roraima', '.', 'abordada', 'destinação', '57', 'milhões', 'hectares', 'florestas', 'públicas', 'Amazônia', '.']",['positivo']
"['Hoje', 'Parque', 'Nacional', 'Serra', 'Canastra', '(', '@', 'parnacanastra', ')', 'comemora', '51', 'anos', '!', 'Criado', '1972', 'Parque', 'fica', 'sudoeste', 'Minas', 'Gerais', 'quase', '200', 'mil', 'hectares', 'Cerrado', 'protegido', 'paisagens', 'espetaculares', '.', 'Dentro', 'Parque', 'localizada', 'nascente', 'rios', 'importantes', 'Brasil', 'Francisco', '.', 'Parque', 'lar', 'inúmeras', 'espécies', 'lobo-guará', '(', 'Chrysocyon', 'brachyurus', ')', 'veado-campeiro', '(', 'Ozotoceros', 'bezoarticus', ')', 'tesoura-do-brejo', '(', 'Gubernetes', 'yetapa', ')', '(', 'fotos', '1', '3', '5', ')', '.', 'moradores', 'ilustres', 'pato-mergulhão', '(', 'Mergus', 'octosetaceus', ')', 'espécies', 'aves', 'ameaçadas', 'mundo', 'encontrado', 'poucos', 'locais', 'Brasil', '(', 'foto', '8', ')', '.', 'ave', 'vive', 'córregos', 'bem', 'preservados', 'cachoeiras', 'Canastra', '.', 'Parque', 'aberto', 'durante', 'todo', 'ano', 'gestão', '@', 'icmbio', 'cuida', 'Unidades', 'Conservação', 'federais', 'brasileiras', '.', 'visita', 'recomendada', 'meses', 'abril', 'outubro', 'chuvas', 'diminuem', '.', '@', 'marcosamend']",['irrelevante']
"['ministra', 'Marina', 'Silva', 'reuniu', 'seis', 'secretarias', 'MMA', 'quatro', 'instituições', 'vinculadas', '(', 'Ibama', 'ICMBio', 'SFB', 'ANA', ')', 'fazer', 'balanço', 'cem', 'dias', 'governo', 'planejamento', 'ano', '.', 'ações', 'apresentado', 'Plano', 'Ação', 'Prevenção', 'Controle', 'Desmatamento', 'Amazônia', '(', 'PPCDAm', ')', 'articula', 'atuação', '19', 'ministérios', 'entrará', 'consulta', 'pública', 'próxima', 'semana', ';', 'aumento', '219', '%', 'autos', 'infrações', 'contra', 'flora', '133', '%', 'apreensões', 'Amazônia', 'trimestre', 'comparação', 'média', 'período', 'quatro', 'anos', 'anteriores', '.', 'plano', 'governo', 'eixos', 'reconstrução', 'órgãos', 'ambientais', 'recuperação', 'participação', 'social', 'transição', 'economia', 'baixo', 'carbono', 'soluções', 'mitigação', 'adaptação', 'mudanças', 'climáticas', 'revogação', 'normas', 'causam', 'danos', 'meio', 'ambiente', 'retomada', 'agenda', 'internacional', 'clima', 'meio', 'ambiente', '.']",['positivo']
"['Multas', 'desmatamento', 'Amazônia', 'triplicaram', 'primeiro', 'trimestre', '2023', '.', 'número', 'autos', 'desmatamento', 'outras', 'infrações', 'contra', 'flora', 'Amazônia', 'janeiro', 'março', 'aumentou', '219', '%', 'relação', 'média', 'período', 'quatro', 'anos', 'anteriores', 'segundo', 'dados', '@', 'ibamagov', '.', 'apreensões', 'bens', 'produtos', 'relacionados', 'crimes', 'ambientais', 'alta', '133', '%', 'número', 'embargos', 'propriedades', 'cresceu', '93', '%', 'período', '.', 'medidas', 'descapitalizam', 'infratores', 'impedem', 'obtenham', 'financiamento', 'além', 'restringir', 'comércio', 'produtos', 'ilegais', '.', 'priorização', 'operações', 'região', 'amazônica', 'autuações', 'ambientais', 'aumentaram', '78', '%', 'todo', 'país', 'comparação', 'primeiro', 'trimestre', 'deste', 'ano', 'média', 'período', 'anos', '2019', '2022', '.', 'retomada', 'atribuições', 'Ibama', 'comando', 'combate', 'desmatamento', 'área', 'ambiental', 'decisivos', 'resultados', 'obtidos', 'apesar', 'baixo', 'número', 'fiscais', '.', 'mantidas', 'operações', 'retirar', 'invasores', 'terras', 'indígenas', 'executada', 'desde', 'dia', '6', 'fevereiro', 'território', 'Yanomami', 'resultou', 'momento', 'destruição', '285', 'acampamentos', 'garimpeiros', '8', 'aeronaves', '23', 'barcos', '3', 'tratores', '124', 'motores', '.', 'apreendidas', '22', 'toneladas', 'cassiterita', '21', 'mil', 'litros', 'combustível', '5', 'kg', 'mercúrio', 'outros', 'equipamentos', 'apoio', 'logístico', 'garimpo', '.', 'Bruno', 'Kelly/MMA']",['positivo']
"['#', 'OBrasilVoltou']",['irrelevante']
"['Avião', 'destruído', 'dois', 'homens', 'presos', 'operação', 'conjunta', '@', 'ibamagov', '@', 'prfoficial', '@', 'mindefesa', 'contra', 'garimpo', 'ilegal', 'Terra', 'Indígena', 'Yanomami', '.', 'ação', 'ocorreu', 'apoio', 'helicóptero', '@', 'marinhaoficial', 'meia', 'hora', 'após', 'fechamento', 'completo', 'espaço', 'aéreo', 'território', '.', 'Barreira', 'instalada', 'Ibama', 'rio', 'Uraricoera', 'principal', 'região', 'impede', 'entrada', 'garimpeiros', 'suprimentos', 'desde', '20', 'fevereiro', '.', 'Outra', 'operação', 'nesta', 'semana', 'apreendeu', '2', 'aeronaves', '14', 'toneladas', 'cassiterita', 'vários', 'equipamentos', '8', 'mil', 'litros', 'querosene', 'aviação', '.', 'embargadas', '16', 'pistas', 'pouso', '.', 'Empresas', 'distribuem', 'combustível', 'irregularmente', 'Roraima', 'multadas', 'R', '$', '126', 'milhões', '.', 'Desde', 'início', 'operações', 'destruídos', 'cerca', '300', 'acampamentos', 'garimpeiros', '9', 'aeronaves', 'dezenas', 'barcos', 'tratores', 'outros', 'equipamentos', 'usados', 'criminosos', '.', 'apreendidas', '30', 'toneladas', 'cassiterita', '20', 'mil', 'litros', 'combustível', '.']",['positivo']
"['``', '#', 'OBrasilVoltou', 'cuidar', 'biomas', 'sobretudo', 'maior', 'floresta', 'tropical', 'planeta', '.', ""''"", 'reunião', 'ministros', 'presidente', '@', 'lulaoficial', 'destacou', 'resultados', 'alcançados', '#', '100dias', 'governo', 'reforçou', 'compromissos', 'meio', 'ambiente', '.']",['positivo']
"['Reunião', 'MMA', '@', 'Mapa_Brasil', '@', 'mdagovbr', '.', 'novo', 'Plano', 'Safra', 'base', 'transição', 'agricultura', 'baixo', 'carbono', 'tendo', 'referência', 'programa', 'ABC', '.', 'Brasil', 'cada', 'vez', 'potência', 'ambiental', 'florestal', 'agrícola', '.', '#', 'OBrasilVoltou']",['positivo']
"['novo', 'Plano', 'Ação', 'Prevenção', 'Controle', 'Desmatamento', 'Amazônia', 'Legal', '(', 'PPCDAm', ')', 'consulta', 'pública', 'receberá', 'contribuições', '26/4', '.', 'portaria', 'assinada', 'nesta', 'segunda', '(', '10/4', ')', 'ministra', 'Marina', 'Silva', '.', 'plano', 'coordenado', 'MMA', 'participação', 'direta', 'outros', '12', 'ministérios', 'diversos', 'órgãos', 'federais', '.', 'meta', 'zerar', 'desmatamento', 'Amazônia', '2030', '.', 'Lançado', '2004', 'PPCDAm', 'extinto', 'governo', 'anterior', '2019', '.', 'desmatamento', 'medido', '@', 'inpe.oficial', 'aumento', 'recorde', 'últimos', '4', 'anos', '.', '4', 'eixos', 'atuação', 'definidos', 'base', 'dados', 'atualizados', 'sobre', 'dinâmica', 'desmatamento', 'Amazônia', ':', '-', 'Atividades', 'Produtivas', 'Sustentáveis', '-', 'Monitoramento', 'Controle', 'Ambiental', '-', 'Ordenamento', 'Territorial', 'Fundiário', '-', 'Instrumentos', 'Normativos', 'Econômicos', 'Acesse', 'consulta', 'pública', 'documento', 'completo', 'stories', 'site', 'MMA', '(', 'mma.gov.br', ')', '.']",['positivo']
